('Total Revenue', '227,583,000', '211,915,000', '198,270,000', '168,088,000', '143,015,000')
         613248 function calls (588103 primitive calls) in 1.623 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 _events.py:137(__init__)
        1    0.000    0.000    0.000    0.000 _events.py:128(_ResponseBase)
        1    0.000    0.000    0.000    0.000 _events.py:175(InformationalResponse)
        1    0.000    0.000    0.000    0.000 _events.py:247(__post_init__)
        1    0.000    0.000    0.000    0.000 _events.py:217(Response)
        1    0.000    0.000    0.000    0.000 _events.py:259(Data)
        1    0.000    0.000    0.000    0.000 _events.py:315(EndOfMessage)
        1    0.000    0.000    0.000    0.000 _events.py:357(ConnectionClosed)
        1    0.000    0.000    0.006    0.006 _events.py:8(<module>)
        1    0.000    0.000    0.000    0.000 _abnf.py:8(<module>)
        1    0.000    0.000    0.000    0.000 stapled.py:58(StapledObjectStream)
        1    0.000    0.000    0.000    0.000 stapled.py:94(MultiListener)
        1    0.000    0.000    0.001    0.001 stapled.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tls.py:32(TLSAttribute)
        1    0.000    0.000    0.000    0.000 tls.py:60(TLSStream)
        1    0.000    0.000    0.000    0.000 tls.py:252(TLSListener)
        1    0.000    0.000    0.001    0.001 tls.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _catch.py:17(_Catcher)
        1    0.000    0.000    0.001    0.001 _catch.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _exceptions.py:45(BaseExceptionGroup)
        1    0.000    0.000    0.000    0.000 _exceptions.py:271(ExceptionGroup)
        1    0.000    0.000    0.000    0.000 _formatting.py:45(_ExceptionPrintContext)
        1    0.000    0.000    0.000    0.000 _formatting.py:74(PatchedTracebackException)
        1    0.000    0.000    0.001    0.001 _formatting.py:5(<module>)
        1    0.000    0.000    0.000    0.000 _suppress.py:8(suppress)
        1    0.000    0.000    0.000    0.000 _suppress.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _streams.py:16(create_memory_object_stream)
        1    0.000    0.000    0.000    0.000 memory.py:22(MemoryObjectStreamStatistics)
        1    0.000    0.000    0.000    0.000 memory.py:34(MemoryObjectStreamState)
        1    0.000    0.000    0.000    0.000 memory.py:58(MemoryObjectReceiveStream)
        1    0.000    0.000    0.000    0.000 _base.py:60(_Waiter)
        1    0.000    0.000    0.000    0.000 _base.py:75(_AsCompletedWaiter)
        1    0.000    0.000    0.000    0.000 _base.py:97(_FirstCompletedWaiter)
        1    0.000    0.000    0.000    0.000 _base.py:112(_AllCompletedWaiter)
        1    0.000    0.000    0.000    0.000 _base.py:142(_AcquireFutures)
        1    0.000    0.000    0.000    0.000 _base.py:313(Future)
        1    0.000    0.000    0.000    0.000 _base.py:555(Executor)
        1    0.000    0.000    0.000    0.000 _base.py:648(BrokenExecutor)
        1    0.000    0.000    0.000    0.000 _base.py:4(<module>)
        1    0.000    0.000    0.000    0.000 thread.py:45(_WorkItem)
        1    0.000    0.000    0.000    0.000 thread.py:109(BrokenThreadPool)
        1    0.000    0.000    0.000    0.000 thread.py:115(ThreadPoolExecutor)
        1    0.000    0.000    0.001    0.001 thread.py:4(<module>)
        1    0.000    0.000    0.000    0.000 queue.py:22(Full)
        1    0.000    0.000    0.000    0.000 queue.py:27(Queue)
        1    0.000    0.000    0.000    0.000 queue.py:220(PriorityQueue)
        1    0.000    0.000    0.000    0.000 queue.py:239(LifoQueue)
        1    0.000    0.000    0.000    0.000 queue.py:255(_PySimpleQueue)
        1    0.000    0.000    0.000    0.000 queue.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _signals.py:1(<module>)
        1    0.000    0.000    0.000    0.000 stapled.py:22(StapledByteStream)
        1    0.000    0.000    0.000    0.000 _tasks.py:12(_IgnoredTaskStatus)
        1    0.000    0.000    0.000    0.000 _tasks.py:20(CancelScope)
        1    0.000    0.000    0.000    0.000 _testing.py:9(TaskInfo)
        1    0.000    0.000    0.000    0.000 from_thread.py:82(_BlockingAsyncContextManager)
        1    0.000    0.000    0.000    0.000 from_thread.py:133(_BlockingPortalTaskStatus)
        1    0.000    0.000    0.000    0.000 from_thread.py:141(BlockingPortal)
        1    0.000    0.000    0.003    0.003 from_thread.py:1(<module>)
        1    0.000    0.000    0.001    0.001 __init__.py:40(__getattr__)
        1    0.000    0.000    0.001    0.001 __init__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 _base.py:44(Error)
        1    0.000    0.000    0.000    0.000 _base.py:48(CancelledError)
        1    0.000    0.000    0.000    0.000 _base.py:52(TimeoutError)
        1    0.000    0.000    0.000    0.000 _base.py:56(InvalidStateError)
        1    0.000    0.000    0.000    0.000 _typedattr.py:18(TypedAttributeSet)
        1    0.000    0.000    0.000    0.000 _typedattr.py:36(TypedAttributeProvider)
        1    0.000    0.000    0.000    0.000 _typedattr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _streams.py:17(UnreliableObjectReceiveStream)
        1    0.000    0.000    0.000    0.000 _streams.py:52(UnreliableObjectSendStream)
        1    0.000    0.000    0.000    0.000 _streams.py:75(UnreliableObjectStream)
        1    0.000    0.000    0.000    0.000 _streams.py:84(ObjectReceiveStream)
        1    0.000    0.000    0.000    0.000 _streams.py:91(ObjectSendStream)
        1    0.000    0.000    0.000    0.000 _streams.py:98(ObjectStream)
        1    0.000    0.000    0.000    0.000 _streams.py:118(ByteReceiveStream)
        1    0.000    0.000    0.000    0.000 _streams.py:149(ByteSendStream)
        1    0.000    0.000    0.000    0.000 _streams.py:161(ByteStream)
        1    0.000    0.000    0.000    0.000 _streams.py:190(Listener)
        1    0.000    0.000    0.000    0.000 _tasks.py:22(TaskStatus)
        1    0.000    0.000    0.000    0.000 _tasks.py:39(TaskGroup)
        1    0.000    0.000    0.000    0.000 _subprocesses.py:10(Process)
        1    0.000    0.000    0.000    0.000 _testing.py:11(TestRunner)
        1    0.000    0.000    0.000    0.000 _synchronization.py:17(EventStatistics)
        1    0.000    0.000    0.000    0.000 _synchronization.py:26(CapacityLimiterStatistics)
        1    0.000    0.000    0.000    0.000 _synchronization.py:44(LockStatistics)
        1    0.000    0.000    0.000    0.000 _synchronization.py:58(ConditionStatistics)
        1    0.000    0.000    0.000    0.000 _synchronization.py:70(SemaphoreStatistics)
        1    0.000    0.000    0.000    0.000 _synchronization.py:80(Event)
        1    0.000    0.000    0.000    0.000 _synchronization.py:110(EventAdapter)
        1    0.000    0.000    0.000    0.000 _synchronization.py:139(Lock)
        1    0.000    0.000    0.000    0.000 _synchronization.py:224(Condition)
        1    0.000    0.000    0.000    0.000 _synchronization.py:314(Semaphore)
        1    0.000    0.000    0.000    0.000 _synchronization.py:409(CapacityLimiter)
        1    0.000    0.000    0.000    0.000 _synchronization.py:523(CapacityLimiterAdapter)
        1    0.000    0.000    0.000    0.000 _synchronization.py:616(ResourceGuard)
        1    0.000    0.000    0.000    0.000 lowlevel.py:71(_TokenWrapper)
        1    0.000    0.000    0.000    0.000 lowlevel.py:77(_NoValueSet)
        1    0.000    0.000    0.000    0.000 lowlevel.py:81(RunvarToken)
        1    0.000    0.000    0.000    0.000 lowlevel.py:90(RunVar)
        1    0.000    0.000    0.001    0.001 lowlevel.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _fileio.py:216(Path)
        1    0.000    0.000    0.018    0.018 _fileio.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dataclasses.py:155(FrozenInstanceError)
        1    0.000    0.000    0.000    0.000 dataclasses.py:160(_HAS_DEFAULT_FACTORY_CLASS)
        1    0.000    0.000    0.000    0.000 dataclasses.py:167(_MISSING_TYPE)
        1    0.000    0.000    0.000    0.000 dataclasses.py:176(_FIELD_BASE)
        1    0.000    0.000    0.000    0.000 dataclasses.py:202(_InitVarMeta)
        1    0.000    0.000    0.000    0.000 dataclasses.py:206(InitVar)
        1    0.000    0.000    0.000    0.000 dataclasses.py:231(Field)
        1    0.000    0.000    0.000    0.000 dataclasses.py:289(_DataclassParams)
        1    0.000    0.000    0.000    0.000 dataclasses.py:1(<module>)
        1    0.000    0.000    0.016    0.016 to_thread.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _eventloop.py:51(AsyncBackend)
        1    0.000    0.000    0.001    0.001 signal.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _resources.py:10(AsyncResource)
        1    0.000    0.000    0.000    0.000 _sockets.py:29(_NullAsyncContextManager)
        1    0.000    0.000    0.000    0.000 _sockets.py:42(SocketAttribute)
        1    0.000    0.000    0.000    0.000 _sockets.py:57(_SocketProvider)
        1    0.000    0.000    0.000    0.000 _sockets.py:95(SocketStream)
        1    0.000    0.000    0.000    0.000 _sockets.py:103(UNIXSocketStream)
        1    0.000    0.000    0.000    0.000 _sockets.py:125(SocketListener)
        1    0.000    0.000    0.000    0.000 _sockets.py:152(UDPSocket)
        1    0.000    0.000    0.000    0.000 _sockets.py:167(ConnectedUDPSocket)
        1    0.000    0.000    0.000    0.000 _sockets.py:175(UNIXDatagramSocket)
        1    0.000    0.000    0.000    0.000 _sockets.py:189(ConnectedUNIXDatagramSocket)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1420(ParamSpecKwargs)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1478(ParamSpec)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1582(_ConcatenateGenericAlias)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1650(_ConcatenateForm)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1720(_TypeGuardForm)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1773(_SpecialForm)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1932(_RequiredForm)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1994(_ReadOnlyForm)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:2084(_UnpackAlias)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:2087(_UnpackForm)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:2117(TypeVarTuple)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:2380(deprecated)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:2546(_NamedTupleMeta)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:2686(Buffer)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:2750(NewType)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:2822(TypeAliasType)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:2981(Doc)
        1    0.000    0.000    0.002    0.002 typing_extensions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _exceptions.py:4(BrokenResourceError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:11(BrokenWorkerProcess)
        1    0.000    0.000    0.000    0.000 _exceptions.py:18(BusyResourceError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:28(ClosedResourceError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:32(DelimiterNotFound)
        1    0.000    0.000    0.000    0.000 _exceptions.py:45(EndOfStream)
        1    0.000    0.000    0.000    0.000 _exceptions.py:51(IncompleteRead)
        1    0.000    0.000    0.000    0.000 _exceptions.py:65(TypedAttributeLookupError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:72(WouldBlock)
        1    0.000    0.000    0.000    0.000 _fileio.py:30(AsyncFile)
        1    0.000    0.000    0.000    0.000 _fileio.py:202(_PathIterator)
        1    0.000    0.000    0.000    0.000 sync.py:21(TLSinTLSStream)
        1    0.000    0.000    0.000    0.000 sync.py:139(close)
        1    0.000    0.000    0.050    0.050 sync.py:142(start_tls)
        1    0.000    0.000    0.000    0.000 sync.py:118(SyncStream)
        1    0.000    0.000    0.220    0.220 sync.py:186(connect_tcp)
        1    0.000    0.000    0.000    0.000 sync.py:185(SyncBackend)
        1    0.000    0.000    0.002    0.002 sync.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _exceptions.py:18(ConnectionNotAvailable)
        1    0.000    0.000    0.000    0.000 _exceptions.py:22(ProxyError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:26(UnsupportedProtocol)
        1    0.000    0.000    0.000    0.000 _exceptions.py:30(ProtocolError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:34(RemoteProtocolError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:38(LocalProtocolError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:45(TimeoutException)
        1    0.000    0.000    0.000    0.000 _exceptions.py:49(PoolTimeout)
        1    0.000    0.000    0.000    0.000 _exceptions.py:53(ConnectTimeout)
        1    0.000    0.000    0.000    0.000 _exceptions.py:57(ReadTimeout)
        1    0.000    0.000    0.000    0.000 _exceptions.py:61(WriteTimeout)
        1    0.000    0.000    0.000    0.000 _exceptions.py:68(NetworkError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:72(ConnectError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:76(ReadError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:80(WriteError)
        1    0.000    0.000    0.000    0.000 _utils.py:7(is_socket_readable)
        1    0.000    0.000    0.000    0.000 base.py:12(NetworkStream)
        1    0.000    0.000    0.000    0.000 base.py:34(NetworkBackend)
        1    0.000    0.000    0.000    0.000 base.py:57(AsyncNetworkStream)
        1    0.000    0.000    0.000    0.000 base.py:83(AsyncNetworkBackend)
        1    0.000    0.000    0.000    0.000 _ssl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _synchronization.py:47(AsyncLock)
        1    0.000    0.000    0.000    0.000 _synchronization.py:85(AsyncEvent)
        1    0.000    0.000    0.000    0.000 _synchronization.py:126(AsyncSemaphore)
        1    0.000    0.000    0.000    0.000 _synchronization.py:162(AsyncShieldCancellation)
        1    0.000    0.000    0.000    0.000 _synchronization.py:204(Lock)
        1    0.000    0.000    0.000    0.000 _synchronization.py:222(__init__)
        1    0.000    0.000    0.000    0.000 _synchronization.py:225(set)
        1    0.000    0.000    0.000    0.000 _synchronization.py:221(Event)
        1    0.000    0.000    0.000    0.000 _synchronization.py:235(Semaphore)
        1    0.000    0.000    0.000    0.000 _synchronization.py:250(__enter__)
        1    0.000    0.000    0.000    0.000 _synchronization.py:253(__exit__)
        1    0.000    0.000    0.000    0.000 _synchronization.py:246(ShieldCancellation)
        1    0.000    0.000    0.000    0.000 __future__.py:81(_Feature)
        1    0.000    0.000    0.000    0.000 __future__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:141(_Sentinel)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:219(_AnyMeta)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:230(Any)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:248(_ExtensionsSpecialForm)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:315(_LiteralGenericAlias)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:327(__init__)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:326(_LiteralForm)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:527(_ProtocolMeta)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:659(Protocol)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:695(SupportsInt)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:704(SupportsFloat)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:713(SupportsComplex)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:722(SupportsBytes)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:731(SupportsIndex)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:739(SupportsAbs)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:750(SupportsRound)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:817(_TypedDictMeta)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1122(_AnnotatedAlias)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1161(Annotated)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1340(_DefaultMixin)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1348(_TypeVarLikeMeta)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1354(TypeVar)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1387(_Immutable)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1397(ParamSpecArgs)
        1    0.000    0.000    0.000    0.000 core.py:56(where)
        1    0.000    0.000    0.000    0.000 resources.py:34(_get_package)
        1    0.000    0.000    0.000    0.000 resources.py:54(_normalize_path)
        1    0.000    0.000    0.000    0.000 resources.py:66(_get_resource_reader)
        1    0.000    0.000    0.000    0.000 resources.py:173(path)
        1    0.000    0.000    0.000    0.000 resources.py:1(<module>)
        1    0.000    0.000    0.000    0.000 asgi.py:38(ASGIResponseStream)
        1    0.000    0.000    0.000    0.000 asgi.py:46(ASGITransport)
        1    0.000    0.000    0.001    0.001 asgi.py:1(<module>)
        1    0.000    0.000    0.000    0.000 base.py:10(BaseTransport)
        1    0.000    0.000    0.000    0.000 base.py:61(AsyncBaseTransport)
        1    0.000    0.000    0.000    0.000 default.py:106(__init__)
        1    0.000    0.000    0.000    0.000 default.py:114(close)
        1    0.000    0.000    0.000    0.000 default.py:105(ResponseStream)
        1    0.000    0.000    0.008    0.008 default.py:120(__init__)
        1    0.000    0.000    0.000    0.000 default.py:199(__enter__)
        1    0.000    0.000    0.000    0.000 default.py:203(__exit__)
        1    0.000    0.000    0.808    0.808 default.py:212(handle_request)
        1    0.000    0.000    0.000    0.000 default.py:119(HTTPTransport)
        1    0.000    0.000    0.000    0.000 default.py:246(AsyncResponseStream)
        1    0.000    0.000    0.000    0.000 default.py:260(AsyncHTTPTransport)
        1    0.000    0.000    0.059    0.059 default.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:67(TrioBackend)
        1    0.000    0.000    0.000    0.000 _models.py:48(enforce_url)
        1    0.000    0.000    0.000    0.000 _models.py:148(ByteStream)
        1    0.000    0.000    0.000    0.000 _models.py:167(Origin)
        1    0.000    0.000    0.000    0.000 _models.py:255(__init__)
        1    0.000    0.000    0.000    0.000 _models.py:188(URL)
        1    0.000    0.000    0.000    0.000 _models.py:326(__init__)
        1    0.000    0.000    0.000    0.000 _models.py:321(Request)
        1    0.000    0.000    0.000    0.000 _models.py:360(Response)
        1    0.000    0.000    0.000    0.000 __init__.py:11(HTTP2Connection)
        1    0.000    0.000    0.000    0.000 __init__.py:23(SOCKSProxy)
        1    0.000    0.000    0.000    0.000 connection.py:23(exponential_backoff)
        1    0.000    0.000    0.000    0.000 connection.py:37(__init__)
        1    0.000    0.000    0.808    0.808 connection.py:67(handle_request)
        1    0.000    0.000    0.270    0.270 connection.py:105(_connect)
        1    0.000    0.000    0.000    0.000 connection.py:167(can_handle_request)
        1    0.000    0.000    0.000    0.000 connection.py:170(close)
        1    0.000    0.000    0.000    0.000 connection.py:187(has_expired)
        1    0.000    0.000    0.000    0.000 connection.py:192(is_idle)
        1    0.000    0.000    0.000    0.000 connection.py:197(is_closed)
        1    0.000    0.000    0.000    0.000 connection.py:36(HTTPConnection)
        1    0.000    0.000    0.000    0.000 idnadata.py:3(<module>)
        1    0.000    0.000    0.000    0.000 intranges.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _urlparse.py:103(authority)
        1    0.000    0.000    0.000    0.000 _urlparse.py:113(netloc)
        1    0.000    0.000    0.000    0.000 _urlparse.py:122(copy_with)
        1    0.000    0.000    0.000    0.000 _urlparse.py:136(__str__)
        1    0.000    0.000    0.000    0.000 _urlparse.py:94(ParseResult)
        1    0.000    0.000    0.000    0.000 _urlparse.py:386(normalize_path)
        1    0.000    0.000    0.003    0.003 _urlparse.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _config.py:38(UnsetType)
        1    0.000    0.000    0.008    0.008 _config.py:45(create_ssl_context)
        1    0.000    0.000    0.008    0.008 _config.py:63(__init__)
        1    0.000    0.000    0.008    0.008 _config.py:77(load_ssl_context)
        1    0.000    0.000    0.008    0.008 _config.py:100(load_ssl_context_verify)
        1    0.000    0.000    0.001    0.001 _config.py:155(_create_default_ssl_context)
        1    0.000    0.000    0.000    0.000 _config.py:175(_load_client_certs)
        1    0.000    0.000    0.000    0.000 _config.py:56(SSLConfig)
        1    0.000    0.000    0.000    0.000 _config.py:252(as_dict)
        1    0.000    0.000    0.000    0.000 _config.py:192(Timeout)
        1    0.000    0.000    0.000    0.000 _config.py:293(__init__)
        1    0.000    0.000    0.000    0.000 _config.py:279(Limits)
        1    0.000    0.000    0.000    0.000 _config.py:321(Proxy)
        1    0.000    0.000    0.002    0.002 _config.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ipaddress.py:385(_IPAddressBase)
        1    0.000    0.000    0.000    0.000 ipaddress.py:563(_BaseAddress)
        1    0.000    0.000    0.000    0.000 ipaddress.py:622(_BaseNetwork)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1077(_BaseV4)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1218(IPv4Address)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1335(IPv4Interface)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1402(IPv4Network)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1484(_IPv4Constants)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1518(_BaseV6)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1804(IPv6Address)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1984(IPv6Interface)
        1    0.000    0.000    0.000    0.000 ipaddress.py:2059(IPv6Network)
        1    0.000    0.000    0.001    0.001 ipaddress.py:2151(_IPv6Constants)
        1    0.000    0.000    0.001    0.001 ipaddress.py:4(<module>)
        1    0.000    0.000    0.000    0.000 mimetypes.py:58(MimeTypes)
        1    0.000    0.000    0.000    0.000 mimetypes.py:384(_default_mime_types)
        1    0.000    0.000    0.000    0.000 mimetypes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _impl.py:11(_ThreadLocal)
        1    0.000    0.000    0.000    0.000 _impl.py:21(AsyncLibraryNotFoundError)
        1    0.000    0.000    0.000    0.000 _impl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 contextvars.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pathlib.py:601(_PathParents)
        1    0.000    0.000    0.000    0.000 pathlib.py:728(__fspath__)
        1    0.000    0.000    0.000    0.000 pathlib.py:629(PurePath)
        1    0.000    0.000    0.000    0.000 pathlib.py:1002(PurePosixPath)
        1    0.000    0.000    0.000    0.000 pathlib.py:1012(PureWindowsPath)
        1    0.000    0.000    0.000    0.000 pathlib.py:1193(stat)
        1    0.000    0.000    0.000    0.000 pathlib.py:1433(is_file)
        1    0.000    0.000    0.000    0.000 pathlib.py:1025(Path)
        1    0.000    0.000    0.000    0.000 pathlib.py:1562(PosixPath)
        1    0.000    0.000    0.000    0.000 pathlib.py:1569(WindowsPath)
        1    0.000    0.000    0.001    0.001 pathlib.py:1(<module>)
        1    0.000    0.000    0.001    0.001 ntpath.py:2(<module>)
        1    0.000    0.000    0.000    0.000 _types.py:112(SyncByteStream)
        1    0.000    0.000    0.000    0.000 _types.py:126(AsyncByteStream)
        1    0.000    0.000    0.003    0.003 _types.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _utils.py:22(<dictcomp>)
        1    0.000    0.000    0.000    0.000 _utils.py:25(<listcomp>)
        1    0.000    0.000    0.000    0.000 _utils.py:71(is_known_encoding)
        1    0.000    0.000    0.000    0.000 _utils.py:94(get_ca_bundle_from_env)
        1    0.000    0.000    0.000    0.000 _utils.py:143(parse_content_type_charset)
        1    0.000    0.000    0.000    0.000 _utils.py:212(<listcomp>)
        1    0.000    0.000    0.000    0.000 _utils.py:195(get_environment_proxies)
        1    0.000    0.000    0.000    0.000 _utils.py:303(sync_start)
        1    0.000    0.000    0.000    0.000 _utils.py:309(sync_elapsed)
        1    0.000    0.000    0.000    0.000 _utils.py:291(Timer)
        1    0.000    0.000    0.000    0.000 _utils.py:318(URLPattern)
        1    0.000    0.000    0.000    0.000 ipaddress.py:19(AddressValueError)
        1    0.000    0.000    0.000    0.000 ipaddress.py:23(NetmaskValueError)
        1    0.000    0.000    0.000    0.000 inspect.py:2457(Parameter)
        1    0.000    0.000    0.000    0.000 inspect.py:2612(BoundArguments)
        1    0.000    0.000    0.000    0.000 inspect.py:2742(Signature)
        1    0.000    0.000    0.003    0.003 inspect.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dis.py:209(Instruction)
        1    0.000    0.000    0.000    0.000 dis.py:479(Bytecode)
        1    0.000    0.000    0.001    0.001 dis.py:1(<module>)
        1    0.000    0.000    0.000    0.000 opcode.py:37(<listcomp>)
        1    0.000    0.000    0.000    0.000 opcode.py:2(<module>)
        1    0.000    0.000    0.000    0.000 _multipart.py:23(get_multipart_boundary_from_content_type)
        1    0.000    0.000    0.000    0.000 _multipart.py:37(DataField)
        1    0.000    0.000    0.000    0.000 _multipart.py:84(FileField)
        1    0.000    0.000    0.000    0.000 _multipart.py:193(MultipartStream)
        1    0.000    0.000    0.010    0.010 _multipart.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pathlib.py:57(_Flavour)
        1    0.000    0.000    0.000    0.000 pathlib.py:136(<setcomp>)
        1    0.000    0.000    0.000    0.000 pathlib.py:137(<setcomp>)
        1    0.000    0.000    0.000    0.000 pathlib.py:120(_WindowsFlavour)
        1    0.000    0.000    0.000    0.000 pathlib.py:285(_PosixFlavour)
        1    0.000    0.000    0.000    0.000 pathlib.py:394(_Accessor)
        1    0.000    0.000    0.000    0.000 pathlib.py:399(_NormalAccessor)
        1    0.000    0.000    0.000    0.000 pathlib.py:479(_Selector)
        1    0.000    0.000    0.000    0.000 pathlib.py:504(_TerminatingSelector)
        1    0.000    0.000    0.000    0.000 pathlib.py:510(_PreciseSelector)
        1    0.000    0.000    0.000    0.000 pathlib.py:526(_WildcardSelector)
        1    0.000    0.000    0.000    0.000 pathlib.py:557(_RecursiveWildcardSelector)
        1    0.000    0.000    0.000    0.000 cookiejar.py:867(DefaultCookiePolicy)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1219(vals_sorted_by_key)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1223(deepvalues)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1241(Absent)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1258(__init__)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1596(make_cookies)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1677(extract_cookies)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1750(__iter__)
        1    0.000    0.000    0.001    0.001 cookiejar.py:1243(CookieJar)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1771(LoadError)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1773(FileCookieJar)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1856(LWPCookieJar)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1976(MozillaCookieJar)
        1    0.000    0.000    0.007    0.007 cookiejar.py:1(<module>)
        1    0.000    0.000    0.000    0.000 copy.py:55(Error)
        1    0.000    0.000    0.000    0.000 copy.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _content.py:32(__init__)
        1    0.000    0.000    0.000    0.000 _content.py:31(ByteStream)
        1    0.000    0.000    0.000    0.000 _content.py:42(IteratorByteStream)
        1    0.000    0.000    0.000    0.000 _content.py:67(AsyncIteratorByteStream)
        1    0.000    0.000    0.000    0.000 _content.py:92(UnattachedStream)
        1    0.000    0.000    0.000    0.000 _content.py:184(encode_request)
        1    0.000    0.000    0.014    0.014 _content.py:1(<module>)
        1    0.000    0.000    0.000    0.000 inspect.py:895(EndOfBlock)
        1    0.000    0.000    0.000    0.000 inspect.py:897(BlockFinder)
